episode,reward,loss,frequency,sigma
422,8.790639877319336,-10.281381607055664,0.7,51.14772319956714
423,5.206112861633301,-11.467832565307617,0.7,57.85710352009748
424,5.500223159790039,-1.3320834636688232,0.7,38.481256257716744
425,5.499683380126953,-11.666231155395508,0.675,74.13492544200426
426,4.012406826019287,-4.051750659942627,0.7,55.62047108659808
427,7.450843334197998,-7.006596088409424,0.675,51.135467951407335
428,4.747686386108398,-3.6471192836761475,0.675,53.267611617041325
429,5.409491062164307,-12.518333435058594,0.675,50.97685488236188
430,3.7634706497192383,-8.84825325012207,0.675,92.75316409687589
431,6.081686019897461,-0.36906522512435913,0.675,53.217337053020096
432,5.500764846801758,-14.349170684814453,0.675,42.578307395165815
433,16.971281051635742,-8.74708080291748,0.7,114.88480354899623
434,4.43932580947876,-13.907454490661621,0.7,63.371437364768795
435,8.055071830749512,-5.359706878662109,0.7,103.18125915811811
436,4.717226982116699,-2.6620354652404785,0.7,52.032155362602616
437,4.704548358917236,-16.589542388916016,0.7,47.1320668590255
438,5.459531307220459,-13.326871871948242,0.675,81.48248027656791
439,5.942377090454102,-11.208300590515137,0.7,60.848674302267234
440,8.99905776977539,-18.25221061706543,0.7,63.93743668632039
441,7.755863189697266,-7.905875205993652,0.7,85.37893372625084
442,5.394125938415527,-9.92233657836914,0.675,38.852324857069014
443,4.412302017211914,-18.258682250976562,0.675,49.71947269448016
444,6.551943778991699,-14.411118507385254,0.675,86.8094735014288
445,8.297627449035645,-13.383646965026855,0.675,53.535697462163654
446,6.028545379638672,-30.12224578857422,0.7,69.58816856273303
447,3.837449550628662,-17.58090591430664,0.7,33.962481216461114
448,6.194787979125977,-8.898704528808594,0.675,60.61743704532987
449,8.649179458618164,-17.95464324951172,0.7,71.77912964486133
450,4.1699957847595215,-18.243789672851562,0.675,60.515240314520376
451,4.92172908782959,-17.440475463867188,0.675,48.419679066428465
452,5.885017395019531,-11.414679527282715,0.675,72.45903171872503
453,5.586028099060059,-16.716318130493164,0.675,72.06238585902773
454,4.596630096435547,-4.692577838897705,0.7,32.163335120274866
455,9.934106826782227,-20.481266021728516,0.7,73.46893166518392
